indicator,local_authority,year,forecast,lower_95,upper_95,trend_slope
residual_waste_per_household_kg,Blackburn with Darwen,2027,647.8240476190458,598.9835716338322,696.6645236042594,5.981071428571428
residual_waste_per_household_kg,Blackpool,2025,526.638095238095,435.56281822435824,617.7133722518319,-1.8685714285714305
residual_waste_per_household_kg,Blackpool,2026,524.7695238095234,433.6942467957866,615.8448008232602,-1.8685714285714305
residual_waste_per_household_kg,Blackpool,2027,522.9009523809523,431.82567536721547,613.9762293946891,-1.8685714285714305
residual_waste_per_household_kg,Burnley,2025,491.05523809523834,461.2492333533151,520.8612428371616,1.03107142857143
residual_waste_per_household_kg,Burnley,2026,492.0863095238094,462.2803047818862,521.8923142657327,1.03107142857143
residual_waste_per_household_kg,Burnley,2027,493.1173809523809,463.3113762104577,522.9233856943042,1.03107142857143
residual_waste_per_household_kg,Chorley,2025,476.63619047619045,441.43790805395355,511.83447289842735,0.6378571428571411
residual_waste_per_household_kg,Chorley,2026,477.27404761904745,442.07576519681055,512.4723300412844,0.6378571428571411
residual_waste_per_household_kg,Chorley,2027,477.9119047619047,442.7136223396678,513.1101871841416,0.6378571428571411
residual_waste_per_household_kg,Fylde,2025,451.3409523809524,396.93838230996323,505.74352245194154,-0.16071428571428467
residual_waste_per_household_kg,Fylde,2026,451.1802380952381,396.77766802424895,505.58280816622727,-0.16071428571428467
residual_waste_per_household_kg,Fylde,2027,451.01952380952383,396.6169537385347,505.422093880513,-0.16071428571428467
residual_waste_per_household_kg,Hyndburn,2025,429.61428571428576,399.69083830816845,459.53773312040306,0.5517857142857132
residual_waste_per_household_kg,Hyndburn,2026,430.1660714285714,400.2426240224541,460.0895188346887,0.5517857142857132
residual_waste_per_household_kg,Hyndburn,2027,430.71785714285704,400.79440973673974,460.64130454897435,0.5517857142857132
residual_waste_per_household_kg,Lancaster,2025,472.14095238095234,441.475173624676,502.80673113722867,0.2867857142857149
residual_waste_per_household_kg,Lancaster,2026,472.4277380952381,441.7619593389618,503.09351685151444,0.2867857142857149
residual_waste_per_household_kg,Lancaster,2027,472.71452380952377,442.04874505324744,503.3803025658001,0.2867857142857149
residual_waste_per_household_kg,Pendle,2025,594.6580952380937,567.742402763834,621.5737877123534,5.676428571428567
residual_waste_per_household_kg,Pendle,2026,600.3345238095226,573.4188313352629,627.2502162837823,5.676428571428567
residual_waste_per_household_kg,Pendle,2027,606.0109523809515,579.0952599066918,632.9266448552112,5.676428571428567
residual_waste_per_household_kg,Preston,2025,566.4780952380952,511.9212026955187,621.0349877806717,2.9789285714285714
residual_waste_per_household_kg,Preston,2026,569.4570238095239,514.9001312669474,624.0139163521004,2.9789285714285714
residual_waste_per_household_kg,Preston,2027,572.4359523809526,517.8790598383761,626.9928449235291,2.9789285714285714
residual_waste_per_household_kg,Ribble Valley,2025,550.037142857143,470.4922483043602,629.5820374099258,0.9896428571428538
residual_waste_per_household_kg,Ribble Valley,2026,551.0267857142858,471.48189116150303,630.5716802670686,0.9896428571428538
residual_waste_per_household_kg,Ribble Valley,2027,552.0164285714286,472.47153401864585,631.5613231242114,0.9896428571428538
residual_waste_per_household_kg,Rossendale,2025,514.9895238095238,490.924281772465,539.0547658465827,-0.009642857142859741
residual_waste_per_household_kg,Rossendale,2026,514.979880952381,490.9146389153222,539.0451229894398,-0.009642857142859741
residual_waste_per_household_kg,Rossendale,2027,514.9702380952381,490.9049960581793,539.0354801322969,-0.009642857142859741
residual_waste_per_household_kg,West Lancashire,2025,488.1419047619047,464.8030694145939,511.4807401092155,-1.4639285714285701
residual_waste_per_household_kg,West Lancashire,2026,486.67797619047633,463.3391408431655,510.01681153778713,-1.4639285714285701
residual_waste_per_household_kg,West Lancashire,2027,485.2140476190475,461.8752122717367,508.5528829663583,-1.4639285714285701
residual_waste_per_household_kg,Wyre,2025,452.3133333333333,421.5968810840546,483.02978558261196,1.0675000000000006
residual_waste_per_household_kg,Wyre,2026,453.3808333333334,422.6643810840547,484.0972855826121,1.0675000000000006
residual_waste_per_household_kg,Wyre,2027,454.4483333333335,423.7318810840548,485.1647855826122,1.0675000000000006
rough_sleeping_single_night,Blackburn with Darwen,2027,6.3741496598638605,2.2404752787727524,10.507824040954969,-0.7138605442176872
rough_sleeping_single_night,Blackburn with Darwen,2028,5.660289115646265,1.5266147345551566,9.793963496737373,-0.7138605442176872
rough_sleeping_single_night,Blackburn with Darwen,2029,4.946428571428669,0.8127541903375608,9.080102952519777,-0.7138605442176872
rough_sleeping_single_night,Blackpool,2027,14.076530612244824,10.14333711190557,18.009724112584077,1.4855442176870748
rough_sleeping_single_night,Blackpool,2028,15.56207482993159,11.628881329592335,19.495268330270843,1.4855442176870748
rough_sleeping_single_night,Blackpool,2029,17.04761904761881,13.114425547279556,20.980812547958063,1.4855442176870748
rough_sleeping_single_night,Burnley,2027,6.620748299319757,4.9872049454754555,8.254291653164058,0.8056972789115645
rough_sleeping_single_night,Burnley,2028,7.4264455782313235,5.792902224387022,9.059988932075624,0.8056972789115645
rough_sleeping_single_night,Burnley,2029,8.23214285714289,6.598599503298588,9.86568621098719,0.8056972789115645
rough_sleeping_single_night,Chorley,2027,-0.037414965986272364,-0.7698215774012844,0.6949916454287397,-0.40093537414965985
rough_sleeping_single_night,Chorley,2028,-0.4383503401359121,-1.1707569515509242,0.29405627127909995,-0.40093537414965985
rough_sleeping_single_night,Chorley,2029,-0.8392857142856656,-1.5716923257006776,-0.1068791028706535,-0.40093537414965985
rough_sleeping_single_night,Fylde,2027,7.326530612244824,4.987481066429725,9.665580158059923,0.7206632653061225
rough_sleeping_single_night,Fylde,2028,8.04719387755108,5.708144331735982,10.38624342336618,0.7206632653061225
rough_sleeping_single_night,Fylde,2029,8.76785714285711,6.428807597042011,11.10690668867221,0.7206632653061225
rough_sleeping_single_night,Hyndburn,2027,5.153061224489875,2.998170791595958,7.307951657383791,0.40858843537414963
rough_sleeping_single_night,Hyndburn,2028,5.561649659863974,3.4067592269700575,7.71654009275789,0.40858843537414963
rough_sleeping_single_night,Hyndburn,2029,5.970238095238187,3.8153476623442706,8.125128528132104,0.40858843537414963
rough_sleeping_single_night,Lancaster,2027,6.238095238095184,3.502118873674857,8.974071602515512,0.39880952380952384
rough_sleeping_single_night,Lancaster,2028,6.636904761904702,3.9009283974843756,9.37288112632503,0.39880952380952384
rough_sleeping_single_night,Lancaster,2029,7.035714285714221,4.299737921293894,9.771690650134548,0.39880952380952384
rough_sleeping_single_night,Pendle,2027,3.112244897959158,1.5817148517914223,4.642774944126894,0.39030612244897955
rough_sleeping_single_night,Pendle,2028,3.5025510204080774,1.9720209742403416,5.0330810665758134,0.39030612244897955
rough_sleeping_single_night,Pendle,2029,3.8928571428571104,2.3623270966893744,5.423387189024846,0.39030612244897955
rough_sleeping_single_night,Preston,2027,8.273809523809405,1.9032539924779508,14.64436505514086,-0.9523809523809523
rough_sleeping_single_night,Preston,2028,7.3214285714284415,0.9508730400969876,13.691984102759896,-0.9523809523809523
rough_sleeping_single_night,Preston,2029,6.369047619047478,-0.001507912283975621,12.739603150378933,-0.9523809523809523
rough_sleeping_single_night,Ribble Valley,2027,2.209183673469397,1.038319794864298,3.380047552074496,0.3477891156462585
rough_sleeping_single_night,Ribble Valley,2028,2.5569727891156617,1.3861089105105626,3.727836667720761,0.3477891156462585
rough_sleeping_single_night,Ribble Valley,2029,2.9047619047619264,1.7338980261568273,4.075625783367025,0.3477891156462585
rough_sleeping_single_night,Rossendale,2027,1.3605442176870497,0.3605678290769131,2.3605206062971864,0.07865646258503402
rough_sleeping_single_night,Rossendale,2028,1.43920068027208,0.43922429166194343,2.4391770688822167,0.07865646258503402
rough_sleeping_single_night,Rossendale,2029,1.5178571428571388,0.5178807542470022,2.5178335314672755,0.07865646258503402
rough_sleeping_single_night,South Ribble,2027,0.9727891156462585,0.39607428143441015,1.549503949858107,0.0017006802721088294
rough_sleeping_single_night,South Ribble,2028,0.9744897959183674,0.39777496170651905,1.5512046301302158,0.0017006802721088294
rough_sleeping_single_night,South Ribble,2029,0.9761904761904763,0.39947564197862795,1.5529053104023247,0.0017006802721088294
rough_sleeping_single_night,West Lancashire,2027,2.3554421768707527,0.7090285660858511,4.001855787655654,0.06037414965986396
rough_sleeping_single_night,West Lancashire,2028,2.415816326530617,0.7694027157457155,4.062229937315519,0.06037414965986396
rough_sleeping_single_night,West Lancashire,2029,2.4761904761904816,0.8297768654055799,4.122604086975383,0.06037414965986396
rough_sleeping_single_night,Wyre,2027,2.819727891156461,2.1185720993067148,3.520883683006207,0.0633503401360544
rough_sleeping_single_night,Wyre,2028,2.883078231292515,2.181922439442769,3.5842340231422614,0.0633503401360544
rough_sleeping_single_night,Wyre,2029,2.9464285714285694,2.245272779578823,3.6475843632783156,0.0633503401360544
